,lake,water_body,date_collect,station_num,sample_num,station_descr,latitude,longitude
4147,superior,LAKE SUPERIOR,2005-10-12,100011320,GL052344,MICHIPICOTEN BAY - INDEX STATION,47.94232,-84.85644
4148,superior,LAKE SUPERIOR,2005-10-12,100011320,GL052345,MICHIPICOTEN BAY - INDEX STATION,47.94232,-84.85644
4149,superior,LAKE SUPERIOR,2005-10-12,100011320,GL052346,MICHIPICOTEN BAY - INDEX STATION,47.94232,-84.85644
4150,superior,LAKE SUPERIOR,2005-10-12,100011320,GL052347,MICHIPICOTEN BAY - INDEX STATION,47.94232,-84.85644
4151,superior,LAKE SUPERIOR,2005-10-12,100011320,GL052350,MICHIPICOTEN BAY - INDEX STATION,47.94232,-84.85644
4152,superior,LAKE SUPERIOR,2005-10-12,100011320,GL052351,MICHIPICOTEN BAY - INDEX STATION,47.94232,-84.85644
4153,superior,LAKE SUPERIOR,2005-10-13,100010291,GL052352,WARP BAY WGS84 TRIMBLE XP-PRO 17.0M,47.58464,-85.00761
4154,superior,LAKE SUPERIOR,2005-10-13,100010291,GL052353,WARP BAY WGS84 TRIMBLE XP-PRO 17.0M,47.58464,-85.00761
4155,superior,LAKE SUPERIOR,2005-10-13,100010291,GL052354,WARP BAY WGS84 TRIMBLE XP-PRO 17.0M,47.58464,-85.00761
4156,superior,LAKE SUPERIOR,2005-10-13,100010291,GL052355,WARP BAY WGS84 TRIMBLE XP-PRO 17.0M,47.58464,-85.00761
4157,superior,LAKE SUPERIOR,2005-10-14,100010292,GL052358,GOULAIS BAY WGS84 RT-DGPS WS 18.2M,46.71936,-84.48647
4158,superior,LAKE SUPERIOR,2005-10-14,100010292,GL052359,GOULAIS BAY WGS84 RT-DGPS WS 18.2M,46.71936,-84.48647
4159,superior,LAKE SUPERIOR,2005-10-14,100010292,GL052360,GOULAIS BAY WGS84 RT-DGPS WS 18.2M,46.71936,-84.48647
4160,superior,LAKE SUPERIOR,2005-10-14,100010292,GL052361,GOULAIS BAY WGS84 RT-DGPS WS 18.2M,46.71936,-84.48647
4161,superior,LAKE SUPERIOR,2011-05-08,100010292,GL117103,GOULAIS BAY WGS84 RT-DGPS WS 18.2M,46.71936,-84.48647
4162,superior,LAKE SUPERIOR,2011-05-08,100010292,GL117104,GOULAIS BAY WGS84 RT-DGPS WS 18.2M,46.71936,-84.48647
4163,superior,LAKE SUPERIOR,2011-05-08,100010292,GL117104,GOULAIS BAY WGS84 RT-DGPS WS 18.2M,46.71936,-84.48647
4164,superior,LAKE SUPERIOR,2011-05-08,100010292,GL117105,GOULAIS BAY WGS84 RT-DGPS WS 18.2M,46.71936,-84.48647
4165,superior,LAKE SUPERIOR,2011-05-08,100010292,GL117106,GOULAIS BAY WGS84 RT-DGPS WS 18.2M,46.71936,-84.48647
4166,superior,LAKE SUPERIOR,2011-05-08,100010292,GL117107,GOULAIS BAY WGS84 RT-DGPS WS 18.2M,46.71936,-84.48647
4167,superior,LAKE SUPERIOR,2011-05-08,100010292,GL117108,GOULAIS BAY WGS84 RT-DGPS WS 18.2M,46.71936,-84.48647
4168,superior,LAKE SUPERIOR,2011-05-08,100010292,GL117109,GOULAIS BAY WGS84 RT-DGPS WS 18.2M,46.71936,-84.48647
4169,superior,LAKE SUPERIOR,2011-05-08,100010292,GL117110,GOULAIS BAY WGS84 RT-DGPS WS 18.2M,46.71936,-84.48647
4170,superior,LAKE SUPERIOR,2011-05-09,100010291,GL117111,WARP BAY WGS84 TRIMBLE XP-PRO 17.0M,47.58464,-85.00761
4171,superior,LAKE SUPERIOR,2011-05-09,100010291,GL117112,WARP BAY WGS84 TRIMBLE XP-PRO 17.0M,47.58464,-85.00761
4172,superior,LAKE SUPERIOR,2011-05-09,100010291,GL117112,WARP BAY WGS84 TRIMBLE XP-PRO 17.0M,47.58464,-85.00761
4173,superior,LAKE SUPERIOR,2011-05-09,100010291,GL117113,WARP BAY WGS84 TRIMBLE XP-PRO 17.0M,47.58464,-85.00761
4174,superior,LAKE SUPERIOR,2011-05-09,100010291,GL117114,WARP BAY WGS84 TRIMBLE XP-PRO 17.0M,47.58464,-85.00761
4175,superior,LAKE SUPERIOR,2011-05-09,100010291,GL117115,WARP BAY WGS84 TRIMBLE XP-PRO 17.0M,47.58464,-85.00761
4176,superior,LAKE SUPERIOR,2011-05-09,100010291,GL117116,WARP BAY WGS84 TRIMBLE XP-PRO 17.0M,47.58464,-85.00761
4177,superior,LAKE SUPERIOR,2011-05-09,100010291,GL117117,WARP BAY WGS84 TRIMBLE XP-PRO 17.0M,47.58464,-85.00761
4178,superior,LAKE SUPERIOR,2011-05-09,100010291,GL117118,WARP BAY WGS84 TRIMBLE XP-PRO 17.0M,47.58464,-85.00761
4179,superior,LAKE SUPERIOR,2011-05-09,100011320,GL117119,MICHIPICOTEN BAY - INDEX STATION,47.94232,-84.85644
4180,superior,LAKE SUPERIOR,2011-05-09,100011320,GL117120,MICHIPICOTEN BAY - INDEX STATION,47.94232,-84.85644
4181,superior,LAKE SUPERIOR,2011-05-09,100011320,GL117120,MICHIPICOTEN BAY - INDEX STATION,47.94232,-84.85644
4182,superior,LAKE SUPERIOR,2011-05-09,100011320,GL117121,MICHIPICOTEN BAY - INDEX STATION,47.94232,-84.85644
4183,superior,LAKE SUPERIOR,2011-05-09,100011320,GL117122,MICHIPICOTEN BAY - INDEX STATION,47.94232,-84.85644
4184,superior,LAKE SUPERIOR,2011-05-09,100011320,GL117123,MICHIPICOTEN BAY - INDEX STATION,47.94232,-84.85644
4185,superior,LAKE SUPERIOR,2011-05-09,100011320,GL117124,MICHIPICOTEN BAY - INDEX STATION,47.94232,-84.85644
4186,superior,LAKE SUPERIOR,2011-05-09,100011320,GL117125,MICHIPICOTEN BAY - INDEX STATION,47.94232,-84.85644
4187,superior,LAKE SUPERIOR,2011-05-09,100011320,GL117126,MICHIPICOTEN BAY - INDEX STATION,47.94232,-84.85644
4188,superior,LAKE SUPERIOR,2011-05-09,100011320,GL117127,MICHIPICOTEN BAY - INDEX STATION,47.94232,-84.85644
4189,superior,LAKE SUPERIOR,2011-05-09,100011320,GL117128,MICHIPICOTEN BAY - INDEX STATION,47.94232,-84.85644
4190,superior,LAKE SUPERIOR,2011-05-10,100011343,GL117129,OTTER HEAD WGS84 TRIMBLE SE 26.1m,48.10158,-86.03397
4191,superior,LAKE SUPERIOR,2011-05-10,100011343,GL117130,OTTER HEAD WGS84 TRIMBLE SE 26.1m,48.10158,-86.03397
4192,superior,LAKE SUPERIOR,2011-05-10,100011343,GL117130,OTTER HEAD WGS84 TRIMBLE SE 26.1m,48.10158,-86.03397
4193,superior,LAKE SUPERIOR,2011-05-10,100011343,GL117131,OTTER HEAD WGS84 TRIMBLE SE 26.1m,48.10158,-86.03397
4194,superior,LAKE SUPERIOR,2011-05-10,100011343,GL117132,OTTER HEAD WGS84 TRIMBLE SE 26.1m,48.10158,-86.03397
4195,superior,LAKE SUPERIOR,2011-05-10,100011343,GL117133,OTTER HEAD WGS84 TRIMBLE SE 26.1m,48.10158,-86.03397
4196,superior,LAKE SUPERIOR,2011-05-10,100011343,GL117134,OTTER HEAD WGS84 TRIMBLE SE 26.1m,48.10158,-86.03397
4197,superior,LAKE SUPERIOR,2011-05-10,100011343,GL117135,OTTER HEAD WGS84 TRIMBLE SE 26.1m,48.10158,-86.03397
4198,superior,LAKE SUPERIOR,2011-05-10,100011343,GL117136,OTTER HEAD WGS84 TRIMBLE SE 26.1m,48.10158,-86.03397
4199,superior,LAKE SUPERIOR,2011-05-10,100010289,GL117137,PENNINSULA HARBOUR WGS84 RT-DGPS WS 19.6M,48.74564,-86.41708
4200,superior,LAKE SUPERIOR,2011-05-10,100010289,GL117138,PENNINSULA HARBOUR WGS84 RT-DGPS WS 19.6M,48.74564,-86.41708
4201,superior,LAKE SUPERIOR,2011-05-10,100010289,GL117139,PENNINSULA HARBOUR WGS84 RT-DGPS WS 19.6M,48.74564,-86.41708
4202,superior,LAKE SUPERIOR,2011-05-10,100010289,GL117140,PENNINSULA HARBOUR WGS84 RT-DGPS WS 19.6M,48.74564,-86.41708
4203,superior,LAKE SUPERIOR,2011-05-10,100010289,GL117141,PENNINSULA HARBOUR WGS84 RT-DGPS WS 19.6M,48.74564,-86.41708
4204,superior,LAKE SUPERIOR,2011-05-10,100010289,GL117142,PENNINSULA HARBOUR WGS84 RT-DGPS WS 19.6M,48.74564,-86.41708
4205,superior,LAKE SUPERIOR,2011-05-10,100010289,GL117143,PENNINSULA HARBOUR WGS84 RT-DGPS WS 19.6M,48.74564,-86.41708
4206,superior,LAKE SUPERIOR,2011-05-10,100010289,GL117144,PENNINSULA HARBOUR WGS84 RT-DGPS WS 19.6M,48.74564,-86.41708
4207,superior,LAKE SUPERIOR,2011-05-12,100011346,GL117145,McKELLAR HARBOUR,48.80131,-86.70594
4208,superior,LAKE SUPERIOR,2011-05-12,100011346,GL117146,McKELLAR HARBOUR,48.80131,-86.70594
4209,superior,LAKE SUPERIOR,2011-05-12,100011346,GL117147,McKELLAR HARBOUR,48.80131,-86.70594
4210,superior,LAKE SUPERIOR,2011-05-12,100011346,GL117148,McKELLAR HARBOUR,48.80131,-86.70594
4211,superior,LAKE SUPERIOR,2011-05-12,100011346,GL117149,McKELLAR HARBOUR,48.80131,-86.70594
4212,superior,LAKE SUPERIOR,2011-05-12,100011346,GL117150,McKELLAR HARBOUR,48.80131,-86.70594
4213,superior,LAKE SUPERIOR,2011-05-12,100011346,GL117151,McKELLAR HARBOUR,48.80131,-86.70594
4214,superior,LAKE SUPERIOR,2011-05-12,100011346,GL117152,McKELLAR HARBOUR,48.80131,-86.70594
4215,superior,LAKE SUPERIOR,2011-05-12,100010288,GL117153,JACKFISH BAY WGS84 RT-DGPS WS 17.7M,48.80289,-86.98494
4216,superior,LAKE SUPERIOR,2011-05-12,100010288,GL117154,JACKFISH BAY WGS84 RT-DGPS WS 17.7M,48.80289,-86.98494
4217,superior,LAKE SUPERIOR,2011-05-12,100010288,GL117155,JACKFISH BAY WGS84 RT-DGPS WS 17.7M,48.80289,-86.98494
4218,superior,LAKE SUPERIOR,2011-05-12,100010288,GL117156,JACKFISH BAY WGS84 RT-DGPS WS 17.7M,48.80289,-86.98494
4219,superior,LAKE SUPERIOR,2011-05-12,100010288,GL117157,JACKFISH BAY WGS84 RT-DGPS WS 17.7M,48.80289,-86.98494
4220,superior,LAKE SUPERIOR,2011-05-12,100010288,GL117158,JACKFISH BAY WGS84 RT-DGPS WS 17.7M,48.80289,-86.98494
4221,superior,LAKE SUPERIOR,2011-05-12,100010288,GL117159,JACKFISH BAY WGS84 RT-DGPS WS 17.7M,48.80289,-86.98494
4222,superior,LAKE SUPERIOR,2011-05-12,100010288,GL117160,JACKFISH BAY WGS84 RT-DGPS WS 17.7M,48.80289,-86.98494
4223,superior,LAKE SUPERIOR,2011-05-12,100010288,GL117161,JACKFISH BAY WGS84 RT-DGPS WS 17.7M,48.80289,-86.98494
4224,superior,LAKE SUPERIOR,2011-05-12,100010288,GL117162,JACKFISH BAY WGS84 RT-DGPS WS 17.7M,48.80289,-86.98494
4225,superior,LAKE SUPERIOR,2011-05-12,100010287,GL117163,ROSSPORT BAY WGS84 TR-DGPS WS 25.2M,48.82983,-87.51789
4226,superior,LAKE SUPERIOR,2011-05-12,100010287,GL117164,ROSSPORT BAY WGS84 TR-DGPS WS 25.2M,48.82983,-87.51789
4227,superior,LAKE SUPERIOR,2011-05-12,100010287,GL117165,ROSSPORT BAY WGS84 TR-DGPS WS 25.2M,48.82983,-87.51789
4228,superior,LAKE SUPERIOR,2011-05-12,100010287,GL117166,ROSSPORT BAY WGS84 TR-DGPS WS 25.2M,48.82983,-87.51789
4229,superior,LAKE SUPERIOR,2011-05-12,100010287,GL117167,ROSSPORT BAY WGS84 TR-DGPS WS 25.2M,48.82983,-87.51789
4230,superior,LAKE SUPERIOR,2011-05-12,100010287,GL117168,ROSSPORT BAY WGS84 TR-DGPS WS 25.2M,48.82983,-87.51789
4231,superior,LAKE SUPERIOR,2011-05-12,100010287,GL117169,ROSSPORT BAY WGS84 TR-DGPS WS 25.2M,48.82983,-87.51789
4232,superior,LAKE SUPERIOR,2011-05-12,100010287,GL117170,ROSSPORT BAY WGS84 TR-DGPS WS 25.2M,48.82983,-87.51789
4233,superior,LAKE SUPERIOR,2011-05-13,100011345,GL117173,OUTER NIPIGON BAY,48.87128,-87.95314
4234,superior,LAKE SUPERIOR,2011-05-13,100011345,GL117174,OUTER NIPIGON BAY,48.87128,-87.95314
4235,superior,LAKE SUPERIOR,2011-05-13,100011345,GL117175,OUTER NIPIGON BAY,48.87128,-87.95314
4236,superior,LAKE SUPERIOR,2011-05-13,100011345,GL117176,OUTER NIPIGON BAY,48.87128,-87.95314
4237,superior,LAKE SUPERIOR,2011-05-13,100011345,GL117177,OUTER NIPIGON BAY,48.87128,-87.95314
4238,superior,LAKE SUPERIOR,2011-05-13,100011345,GL117178,OUTER NIPIGON BAY,48.87128,-87.95314
4239,superior,LAKE SUPERIOR,2011-05-13,100011345,GL117179,OUTER NIPIGON BAY,48.87128,-87.95314
4240,superior,LAKE SUPERIOR,2011-05-13,100011345,GL117180,OUTER NIPIGON BAY,48.87128,-87.95314
4241,superior,LAKE SUPERIOR,2011-05-13,100010286,GL117181,NIPIGON BAY WGS84 TR-DGPS WS 14.2M,48.93061,-88.19569
4242,superior,LAKE SUPERIOR,2011-05-13,100010286,GL117182,NIPIGON BAY WGS84 TR-DGPS WS 14.2M,48.93061,-88.19569
4243,superior,LAKE SUPERIOR,2011-05-13,100010286,GL117183,NIPIGON BAY WGS84 TR-DGPS WS 14.2M,48.93061,-88.19569
4244,superior,LAKE SUPERIOR,2011-05-13,100010286,GL117184,NIPIGON BAY WGS84 TR-DGPS WS 14.2M,48.93061,-88.19569
4245,superior,LAKE SUPERIOR,2011-05-13,100010286,GL117185,NIPIGON BAY WGS84 TR-DGPS WS 14.2M,48.93061,-88.19569
4246,superior,LAKE SUPERIOR,2011-05-13,100010286,GL117186,NIPIGON BAY WGS84 TR-DGPS WS 14.2M,48.93061,-88.19569
4247,superior,LAKE SUPERIOR,2011-05-13,100010286,GL117187,NIPIGON BAY WGS84 TR-DGPS WS 14.2M,48.93061,-88.19569
4248,superior,LAKE SUPERIOR,2011-05-13,100010286,GL117188,NIPIGON BAY WGS84 TR-DGPS WS 14.2M,48.93061,-88.19569
4249,superior,LAKE SUPERIOR,2011-05-13,100010285,GL117189,STURGEON BAY WGS84 TRIMBLE XP-PRO,48.52814,-88.44633
4250,superior,LAKE SUPERIOR,2011-05-13,100010285,GL117190,STURGEON BAY WGS84 TRIMBLE XP-PRO,48.52814,-88.44633
4251,superior,LAKE SUPERIOR,2011-05-13,100010285,GL117191,STURGEON BAY WGS84 TRIMBLE XP-PRO,48.52814,-88.44633
4252,superior,LAKE SUPERIOR,2011-05-13,100010285,GL117192,STURGEON BAY WGS84 TRIMBLE XP-PRO,48.52814,-88.44633
4253,superior,LAKE SUPERIOR,2011-05-13,100010285,GL117193,STURGEON BAY WGS84 TRIMBLE XP-PRO,48.52814,-88.44633
4254,superior,LAKE SUPERIOR,2011-05-13,100010285,GL117194,STURGEON BAY WGS84 TRIMBLE XP-PRO,48.52814,-88.44633
4255,superior,LAKE SUPERIOR,2011-05-13,100010285,GL117195,STURGEON BAY WGS84 TRIMBLE XP-PRO,48.52814,-88.44633
4256,superior,LAKE SUPERIOR,2011-05-13,100010285,GL117196,STURGEON BAY WGS84 TRIMBLE XP-PRO,48.52814,-88.44633
4257,superior,LAKE SUPERIOR,2011-05-13,100010285,GL117197,STURGEON BAY WGS84 TRIMBLE XP-PRO,48.52814,-88.44633
4258,superior,LAKE SUPERIOR,2011-05-13,100010285,GL117198,STURGEON BAY WGS84 TRIMBLE XP-PRO,48.52814,-88.44633
4259,superior,LAKE SUPERIOR,2011-05-14,100010284,GL117199,WELCOME ISLAND WGS84 TR-DGPS SE 17.1M,48.36694,-89.15592
4260,superior,LAKE SUPERIOR,2011-05-14,100010284,GL117200,WELCOME ISLAND WGS84 TR-DGPS SE 17.1M,48.36694,-89.15592
4261,superior,LAKE SUPERIOR,2011-05-14,100010284,GL117201,WELCOME ISLAND WGS84 TR-DGPS SE 17.1M,48.36694,-89.15592
4262,superior,LAKE SUPERIOR,2011-05-14,100010284,GL117202,WELCOME ISLAND WGS84 TR-DGPS SE 17.1M,48.36694,-89.15592
4263,superior,LAKE SUPERIOR,2011-05-14,100010284,GL117203,WELCOME ISLAND WGS84 TR-DGPS SE 17.1M,48.36694,-89.15592
4264,superior,LAKE SUPERIOR,2011-05-14,100010284,GL117204,WELCOME ISLAND WGS84 TR-DGPS SE 17.1M,48.36694,-89.15592
4265,superior,LAKE SUPERIOR,2011-05-14,100010284,GL117205,WELCOME ISLAND WGS84 TR-DGPS SE 17.1M,48.36694,-89.15592
4266,superior,LAKE SUPERIOR,2011-05-14,100010284,GL117206,WELCOME ISLAND WGS84 TR-DGPS SE 17.1M,48.36694,-89.15592
4267,superior,LAKE SUPERIOR,2011-05-15,100010038,GL117209,BIG TROUT BAY,48.05208,-89.47153
4268,superior,LAKE SUPERIOR,2011-05-15,100010038,GL117210,BIG TROUT BAY,48.05208,-89.47153
4269,superior,LAKE SUPERIOR,2011-05-15,100010038,GL117211,BIG TROUT BAY,48.05208,-89.47153
4270,superior,LAKE SUPERIOR,2011-05-15,100010038,GL117212,BIG TROUT BAY,48.05208,-89.47153
4271,superior,LAKE SUPERIOR,2011-05-15,100010038,GL117213,BIG TROUT BAY,48.05208,-89.47153
4272,superior,LAKE SUPERIOR,2011-05-15,100010038,GL117214,BIG TROUT BAY,48.05208,-89.47153
4273,superior,LAKE SUPERIOR,2011-05-15,100010038,GL117215,BIG TROUT BAY,48.05208,-89.47153
4274,superior,LAKE SUPERIOR,2011-05-15,100010038,GL117216,BIG TROUT BAY,48.05208,-89.47153
4275,superior,LAKE SUPERIOR,2011-05-15,100010283,GL117217,FLATLAND ISLAND WGS84 TR-DGPS SE 7.4M,48.21194,-89.26333
4276,superior,LAKE SUPERIOR,2011-05-15,100010283,GL117218,FLATLAND ISLAND WGS84 TR-DGPS SE 7.4M,48.21194,-89.26333
4277,superior,LAKE SUPERIOR,2011-05-15,100010283,GL117219,FLATLAND ISLAND WGS84 TR-DGPS SE 7.4M,48.21194,-89.26333
4278,superior,LAKE SUPERIOR,2011-05-15,100010283,GL117220,FLATLAND ISLAND WGS84 TR-DGPS SE 7.4M,48.21194,-89.26333
4279,superior,LAKE SUPERIOR,2011-05-15,100010283,GL117221,FLATLAND ISLAND WGS84 TR-DGPS SE 7.4M,48.21194,-89.26333
4280,superior,LAKE SUPERIOR,2011-05-15,100010283,GL117222,FLATLAND ISLAND WGS84 TR-DGPS SE 7.4M,48.21194,-89.26333
4281,superior,LAKE SUPERIOR,2011-05-15,100010283,GL117223,FLATLAND ISLAND WGS84 TR-DGPS SE 7.4M,48.21194,-89.26333
4282,superior,LAKE SUPERIOR,2011-05-15,100010283,GL117224,FLATLAND ISLAND WGS84 TR-DGPS SE 7.4M,48.21194,-89.26333
4283,superior,LAKE SUPERIOR,2011-05-16,100011344,GL117225,BLACK BAY,48.60161,-88.52294
4284,superior,LAKE SUPERIOR,2011-05-16,100011344,GL117226,BLACK BAY,48.60161,-88.52294
4285,superior,LAKE SUPERIOR,2011-05-16,100011344,GL117227,BLACK BAY,48.60161,-88.52294
4286,superior,LAKE SUPERIOR,2011-05-16,100011344,GL117228,BLACK BAY,48.60161,-88.52294
4287,superior,LAKE SUPERIOR,2011-05-16,100011344,GL117229,BLACK BAY,48.60161,-88.52294
4288,superior,LAKE SUPERIOR,2011-05-16,100011344,GL117230,BLACK BAY,48.60161,-88.52294
4289,superior,LAKE SUPERIOR,2011-05-16,100011344,GL117231,BLACK BAY,48.60161,-88.52294
4290,superior,LAKE SUPERIOR,2011-05-16,100011344,GL117232,BLACK BAY,48.60161,-88.52294
4291,superior,LAKE SUPERIOR,2011-05-16,100011344,GL117233,BLACK BAY,48.60161,-88.52294
4292,superior,LAKE SUPERIOR,2011-05-16,100011344,GL117234,BLACK BAY,48.60161,-88.52294
4293,superior,LAKE SUPERIOR,2011-08-12,100010292,GL117385,GOULAIS BAY WGS84 RT-DGPS WS 18.2M,46.71936,-84.48647
4294,superior,LAKE SUPERIOR,2011-08-12,100010292,GL117386,GOULAIS BAY WGS84 RT-DGPS WS 18.2M,46.71936,-84.48647
4295,superior,LAKE SUPERIOR,2011-08-12,100010292,GL117386,GOULAIS BAY WGS84 RT-DGPS WS 18.2M,46.71936,-84.48647
4296,superior,LAKE SUPERIOR,2011-08-12,100010292,GL117387,GOULAIS BAY WGS84 RT-DGPS WS 18.2M,46.71936,-84.48647
4297,superior,LAKE SUPERIOR,2011-08-12,100010292,GL117389,GOULAIS BAY WGS84 RT-DGPS WS 18.2M,46.71936,-84.48647
4298,superior,LAKE SUPERIOR,2011-08-12,100010291,GL117393,WARP BAY WGS84 TRIMBLE XP-PRO 17.0M,47.58464,-85.00761
4299,superior,LAKE SUPERIOR,2011-08-12,100010291,GL117394,WARP BAY WGS84 TRIMBLE XP-PRO 17.0M,47.58464,-85.00761
4300,superior,LAKE SUPERIOR,2011-08-12,100010291,GL117394,WARP BAY WGS84 TRIMBLE XP-PRO 17.0M,47.58464,-85.00761
4301,superior,LAKE SUPERIOR,2011-08-12,100010291,GL117395,WARP BAY WGS84 TRIMBLE XP-PRO 17.0M,47.58464,-85.00761
4302,superior,LAKE SUPERIOR,2011-08-12,100010291,GL117397,WARP BAY WGS84 TRIMBLE XP-PRO 17.0M,47.58464,-85.00761
4303,superior,LAKE SUPERIOR,2011-08-13,100010289,GL117421,PENNINSULA HARBOUR WGS84 RT-DGPS WS 19.6M,48.74564,-86.41708
4304,superior,LAKE SUPERIOR,2011-08-13,100010289,GL117422,PENNINSULA HARBOUR WGS84 RT-DGPS WS 19.6M,48.74564,-86.41708
4305,superior,LAKE SUPERIOR,2011-08-13,100011320,GL117401,MICHIPICOTEN BAY - INDEX STATION,47.94232,-84.85644
4306,superior,LAKE SUPERIOR,2011-08-13,100011320,GL117402,MICHIPICOTEN BAY - INDEX STATION,47.94232,-84.85644
4307,superior,LAKE SUPERIOR,2011-08-13,100011320,GL117402,MICHIPICOTEN BAY - INDEX STATION,47.94232,-84.85644
4308,superior,LAKE SUPERIOR,2011-08-13,100011320,GL117403,MICHIPICOTEN BAY - INDEX STATION,47.94232,-84.85644
4309,superior,LAKE SUPERIOR,2011-08-13,100011320,GL117409,MICHIPICOTEN BAY - INDEX STATION,47.94232,-84.85644
4310,superior,LAKE SUPERIOR,2011-08-13,100011320,GL117405,MICHIPICOTEN BAY - INDEX STATION,47.94232,-84.85644
4311,superior,LAKE SUPERIOR,2011-08-13,100011320,GL117410,MICHIPICOTEN BAY - INDEX STATION,47.94232,-84.85644
4312,superior,LAKE SUPERIOR,2011-08-13,100011343,GL117413,OTTER HEAD WGS84 TRIMBLE SE 26.1m,48.10158,-86.03397
4313,superior,LAKE SUPERIOR,2011-08-13,100011343,GL117414,OTTER HEAD WGS84 TRIMBLE SE 26.1m,48.10158,-86.03397
4314,superior,LAKE SUPERIOR,2011-08-13,100011343,GL117414,OTTER HEAD WGS84 TRIMBLE SE 26.1m,48.10158,-86.03397
4315,superior,LAKE SUPERIOR,2011-08-13,100011343,GL117415,OTTER HEAD WGS84 TRIMBLE SE 26.1m,48.10158,-86.03397
4316,superior,LAKE SUPERIOR,2011-08-13,100011343,GL117417,OTTER HEAD WGS84 TRIMBLE SE 26.1m,48.10158,-86.03397
4317,superior,LAKE SUPERIOR,2011-08-14,100010289,GL117421,PENNINSULA HARBOUR WGS84 RT-DGPS WS 19.6M,48.74564,-86.41708
4318,superior,LAKE SUPERIOR,2011-08-14,100010289,GL117422,PENNINSULA HARBOUR WGS84 RT-DGPS WS 19.6M,48.74564,-86.41708
4319,superior,LAKE SUPERIOR,2011-08-14,100010289,GL117423,PENNINSULA HARBOUR WGS84 RT-DGPS WS 19.6M,48.74564,-86.41708
4320,superior,LAKE SUPERIOR,2011-08-14,100010289,GL117425,PENNINSULA HARBOUR WGS84 RT-DGPS WS 19.6M,48.74564,-86.41708
4321,superior,LAKE SUPERIOR,2011-08-14,100011346,GL117429,McKELLAR HARBOUR,48.80131,-86.70594
4322,superior,LAKE SUPERIOR,2011-08-14,100011346,GL117430,McKELLAR HARBOUR,48.80131,-86.70594
4323,superior,LAKE SUPERIOR,2011-08-14,100011346,GL117430,McKELLAR HARBOUR,48.80131,-86.70594
4324,superior,LAKE SUPERIOR,2011-08-14,100011346,GL117431,McKELLAR HARBOUR,48.80131,-86.70594
4325,superior,LAKE SUPERIOR,2011-08-14,100011346,GL117432,McKELLAR HARBOUR,48.80131,-86.70594
4326,superior,LAKE SUPERIOR,2011-08-14,100011346,GL117433,McKELLAR HARBOUR,48.80131,-86.70594
4327,superior,LAKE SUPERIOR,2011-08-14,100011346,GL117434,McKELLAR HARBOUR,48.80131,-86.70594
4328,superior,LAKE SUPERIOR,2011-08-14,100011346,GL117435,McKELLAR HARBOUR,48.80131,-86.70594
4329,superior,LAKE SUPERIOR,2011-08-14,100011346,GL117436,McKELLAR HARBOUR,48.80131,-86.70594
4330,superior,LAKE SUPERIOR,2011-08-14,100010288,GL117437,JACKFISH BAY WGS84 RT-DGPS WS 17.7M,48.80289,-86.98494
4331,superior,LAKE SUPERIOR,2011-08-14,100010288,GL117438,JACKFISH BAY WGS84 RT-DGPS WS 17.7M,48.80289,-86.98494
4332,superior,LAKE SUPERIOR,2011-08-14,100010288,GL117438,JACKFISH BAY WGS84 RT-DGPS WS 17.7M,48.80289,-86.98494
4333,superior,LAKE SUPERIOR,2011-08-14,100010288,GL117439,JACKFISH BAY WGS84 RT-DGPS WS 17.7M,48.80289,-86.98494
4334,superior,LAKE SUPERIOR,2011-08-14,100010288,GL117440,JACKFISH BAY WGS84 RT-DGPS WS 17.7M,48.80289,-86.98494
4335,superior,LAKE SUPERIOR,2011-08-14,100010288,GL117441,JACKFISH BAY WGS84 RT-DGPS WS 17.7M,48.80289,-86.98494
4336,superior,LAKE SUPERIOR,2011-08-14,100010288,GL117442,JACKFISH BAY WGS84 RT-DGPS WS 17.7M,48.80289,-86.98494
4337,superior,LAKE SUPERIOR,2011-08-14,100010288,GL117443,JACKFISH BAY WGS84 RT-DGPS WS 17.7M,48.80289,-86.98494
4338,superior,LAKE SUPERIOR,2011-08-14,100010288,GL117444,JACKFISH BAY WGS84 RT-DGPS WS 17.7M,48.80289,-86.98494
4339,superior,LAKE SUPERIOR,2011-08-15,100010287,GL117445,ROSSPORT BAY WGS84 TR-DGPS WS 25.2M,48.82983,-87.51789
4340,superior,LAKE SUPERIOR,2011-08-15,100010287,GL117446,ROSSPORT BAY WGS84 TR-DGPS WS 25.2M,48.82983,-87.51789
4341,superior,LAKE SUPERIOR,2011-08-15,100010287,GL117446,ROSSPORT BAY WGS84 TR-DGPS WS 25.2M,48.82983,-87.51789
4342,superior,LAKE SUPERIOR,2011-08-15,100010287,GL117447,ROSSPORT BAY WGS84 TR-DGPS WS 25.2M,48.82983,-87.51789
4343,superior,LAKE SUPERIOR,2011-08-15,100010287,GL117448,ROSSPORT BAY WGS84 TR-DGPS WS 25.2M,48.82983,-87.51789
4344,superior,LAKE SUPERIOR,2011-08-15,100010287,GL117449,ROSSPORT BAY WGS84 TR-DGPS WS 25.2M,48.82983,-87.51789
4345,superior,LAKE SUPERIOR,2011-08-15,100010287,GL117450,ROSSPORT BAY WGS84 TR-DGPS WS 25.2M,48.82983,-87.51789
